,lien,Marque,Modèle,Carburant,Kilométrage,Puissance fiscale,Année,Prix
4087,https://www.automobile.tn/fr/occasion/audi/a4/48640,Audi,A4,Essence,208000.0,8.0,2013.0,54500.0
4088,https://www.automobile.tn/fr/occasion/mercedes-benz/classe-c/48731,Mercedes-Benz,Classe C,Diesel,232000.0,10.0,2007.0,55000.0
4089,https://www.automobile.tn/fr/occasion/skoda/octavia/48940,Skoda,Octavia,Essence,123000.0,8.0,2016.0,55000.0
4090,https://www.automobile.tn/fr/occasion/bmw/x1/48104,BMW,X1,Diesel,185000.0,12.0,2010.0,55000.0
4091,https://www.automobile.tn/fr/occasion/volkswagen/touran/45984,Volkswagen,Touran,Diesel,179000.0,6.0,2012.0,56000.0
4092,https://www.automobile.tn/fr/occasion/ssangyong/korando/48926,Ssangyong,Korando,Diesel,94000.0,10.0,2014.0,59000.0
4093,https://www.automobile.tn/fr/occasion/audi/a4/45847,Audi,A4,Diesel,194000.0,8.0,2014.0,58500.0
4094,https://www.automobile.tn/fr/occasion/cadillac/escalade/43170,Cadillac,Fleetwood,Essence,106000.0,34.0,2004.0,57000.0
4095,https://www.automobile.tn/fr/occasion/mercedes-benz/classe-b/46432,Mercedes-Benz,Classe B,Essence,134000.0,7.0,2013.0,59000.0
4096,https://www.automobile.tn/fr/occasion/ford/fusion/47962,Ford,Fusion,Essence,142000.0,9.0,2016.0,59500.0
4097,https://www.automobile.tn/fr/occasion/volkswagen/golf-7/46262,Volkswagen,Golf 7,Essence,134000.0,5.0,2014.0,59500.0
4098,https://www.automobile.tn/fr/occasion/ssangyong/xlv/46172,Ssangyong,Actyon,Essence,44000.0,7.0,2017.0,59500.0
4099,https://www.automobile.tn/fr/occasion/audi/a3-berline/48457,Audi,A3,Essence,139000.0,5.0,2015.0,63000.0
4100,https://www.automobile.tn/fr/occasion/audi/q5/43391,Audi,Q5,Essence,176000.0,13.0,2010.0,64900.0
4101,https://www.automobile.tn/fr/occasion/audi/a4/46897,Audi,A4,Diesel,148000.0,8.0,2014.0,62000.0
4102,https://www.automobile.tn/fr/occasion/seat/leon/48937,Seat,Leon,Essence,56000.0,6.0,2017.0,65000.0
4103,https://www.automobile.tn/fr/occasion/seat/leon/48666,Seat,Leon,Essence,55000.0,6.0,2017.0,65000.0
4104,https://www.automobile.tn/fr/occasion/mercedes-benz/classe-c/49004,Mercedes-Benz,Classe C,Essence,192000.0,9.0,2011.0,65000.0
4105,https://www.automobile.tn/fr/occasion/mazda/bt-50/48964,Mazda,BT-50,Diesel,141000.0,9.0,2015.0,65000.0
4106,https://www.automobile.tn/fr/occasion/volkswagen/golf-7/48459,Volkswagen,Golf 7,Essence,75000.0,5.0,2015.0,65000.0
4107,https://www.automobile.tn/fr/occasion/ford/focus/49029,Ford,Focus,Essence,47000.0,7.0,2018.0,65000.0
4108,https://www.automobile.tn/fr/occasion/volkswagen/golf-7/48230,Volkswagen,Golf 7,Essence,25000.0,6.0,2017.0,67000.0
4109,https://www.automobile.tn/fr/occasion/mercedes-benz/classe-a/47796,Mercedes-Benz,Classe A,Essence,113000.0,6.0,2012.0,67500.0
4110,https://www.automobile.tn/fr/occasion/mercedes-benz/ml/47542,Mercedes-Benz,Classe ML,Diesel,188000.0,16.0,2006.0,67500.0
4111,https://www.automobile.tn/fr/occasion/audi/a5-sportback/45700,Audi,A5,Diesel,154000.0,8.0,2010.0,67000.0
4112,https://www.automobile.tn/fr/occasion/volkswagen/golf-7/45592,Volkswagen,Golf 7,Essence,131000.0,5.0,2015.0,68000.0
4113,https://www.automobile.tn/fr/occasion/mercedes-benz/classe-e/48730,Mercedes-Benz,Classe E,Diesel,261000.0,10.0,2009.0,68900.0
4114,https://www.automobile.tn/fr/occasion/nissan/qashqai/47134,Nissan,Qashqai,Diesel,161000.0,5.0,2014.0,68000.0
4115,https://www.automobile.tn/fr/occasion/mercedes-benz/classe-a/49003,Mercedes-Benz,Classe A,Essence,184000.0,7.0,2013.0,68000.0
4116,https://www.automobile.tn/fr/occasion/volkswagen/transporter/48470,Volkswagen,Transporter,Diesel,106000.0,7.0,2016.0,72000.0
4117,https://www.automobile.tn/fr/occasion/volkswagen/golf-7/46061,Volkswagen,Golf 7,Essence,51000.0,5.0,2015.0,69500.0
4118,https://www.automobile.tn/fr/occasion/ford/ranger/46813,Ford,Ranger,Diesel,120000.0,7.0,2015.0,72000.0
4119,https://www.automobile.tn/fr/occasion/mercedes-benz/classe-e/43520,Mercedes-Benz,Classe E,Essence,158000.0,11.0,2011.0,73500.0
4120,https://www.automobile.tn/fr/occasion/mercedes-benz/classe-c/48942,Mercedes-Benz,Classe C,Essence,132000.0,9.0,2014.0,75000.0
4121,https://www.automobile.tn/fr/occasion/suzuki/vitara/48412,Suzuki,Vitara,Essence,61000.0,6.0,2017.0,74500.0
4122,https://www.automobile.tn/fr/occasion/nissan/qashqai/48566,Nissan,Qashqai,Essence,86000.0,6.0,2014.0,75000.0
4123,https://www.automobile.tn/fr/occasion/nissan/qashqai/46582,Nissan,Qashqai,Essence,116000.0,6.0,2014.0,75000.0
4124,https://www.automobile.tn/fr/occasion/mazda/cx-5/45037,Mazda,CX-5,Essence,132000.0,9.0,2015.0,75000.0
4125,https://www.automobile.tn/fr/occasion/bmw/serie-3/47951,BMW,Serie 3 GT,Essence,128000.0,10.0,2013.0,77000.0
4126,https://www.automobile.tn/fr/occasion/volkswagen/passat/49085,Volkswagen,Passat,Essence,38000.0,7.0,2017.0,80000.0
4127,https://www.automobile.tn/fr/occasion/audi/a3/46147,Audi,A3,Essence,156000.0,6.0,2014.0,77500.0
4128,https://www.automobile.tn/fr/occasion/mercedes-benz/classe-e/47924,Mercedes-Benz,Classe E,Diesel,195000.0,10.0,2010.0,79900.0
4129,https://www.automobile.tn/fr/occasion/audi/q5/47684,Audi,Q5,Diesel,207000.0,8.0,2009.0,78000.0
4130,https://www.automobile.tn/fr/occasion/land-rover/freelander/48404,Land Rover,Freelander,Diesel,121000.0,11.0,2011.0,84000.0
4131,https://www.automobile.tn/fr/occasion/mercedes-benz/classe-e/42874,Mercedes-Benz,Classe E,Essence,145000.0,12.0,2010.0,85000.0
4132,https://www.automobile.tn/fr/occasion/mercedes-benz/classe-e/45355,Mercedes-Benz,Classe E,Diesel,158000.0,8.0,2013.0,92000.0
4133,https://www.automobile.tn/fr/occasion/bmw/serie-3/45685,BMW,Serie 3 GT,Essence,105000.0,7.0,2014.0,109000.0
4134,https://www.automobile.tn/fr/occasion/land-rover/range-rover-evoque/45165,Land Rover,Range Rover Evoque,Essence,181000.0,15.0,2012.0,115000.0
4135,https://www.automobile.tn/fr/occasion/bmw/x5/46818,BMW,X5,Diesel,164000.0,15.0,2009.0,99000.0
4137,https://www.automobile.tn/fr/occasion/bmw/serie-5/47459,BMW,Serie 5,Essence,68000.0,10.0,2013.0,120000.0
4138,https://www.automobile.tn/fr/occasion/land-rover/range-rover-evoque/47637,Land Rover,Range Rover Evoque,Diesel,128000.0,11.0,2013.0,140000.0
4139,https://www.automobile.tn/fr/occasion/mercedes-benz/cla/47892,Mercedes-Benz,Classe E,Essence,80000.0,13.0,2014.0,129000.0
4140,https://www.automobile.tn/fr/occasion/bmw/x2/42834,BMW,M,Essence,25000.0,8.0,2018.0,166000.0
4141,https://www.automobile.tn/fr/occasion/jaguar/xf/43943,Jaguar,XF,Essence,60000.0,16.0,2017.0,195000.0
4142,https://www.automobile.tn/fr/occasion/porsche/cayenne/46247,Porsche,Cayenne,Essence,87000.0,21.0,2012.0,200000.0
4143,https://www.automobile.tn/fr/occasion/peugeot/207/49147,Peugeot,207,Essence,180000.0,6.0,2009.0,21000.0
4144,https://www.automobile.tn/fr/occasion/citroen/c4/48519,Citroen,C4,Essence,122000.0,6.0,2017.0,40000.0
4145,https://www.automobile.tn/fr/occasion/bmw/serie-1-5p/49113,BMW,Serie 1,Essence,157000.0,7.0,2009.0,39500.0
4146,https://www.automobile.tn/fr/occasion/chery/e3/48172,Chery,A3,Essence,49000.0,6.0,2016.0,30000.0
4148,https://www.automobile.tn/fr/occasion/citroen/berlingo-utilitaire/49083,Citroen,Berlingo,Diesel,216000.0,7.0,2011.0,17900.0
4149,https://www.automobile.tn/fr/occasion/citroen/c4/47778,Citroen,C4,Essence,210000.0,6.0,2006.0,18000.0
4150,https://www.automobile.tn/fr/occasion/dfsk/k01/48691,Skoda,Fabia,Essence,50000.0,7.0,2017.0,18500.0
4151,https://www.automobile.tn/fr/occasion/opel/astra/46690,Opel,Astra,Diesel,248000.0,5.0,2007.0,18500.0
4152,https://www.automobile.tn/fr/occasion/renault/symbol/46956,Renault,Symbol,Essence,246000.0,5.0,2009.0,18900.0
4153,https://www.automobile.tn/fr/occasion/citroen/nemo/48689,Citroen,Nemo,Diesel,101000.0,6.0,2014.0,21000.0
4154,https://www.automobile.tn/fr/occasion/ford/figo/44893,Ford,Bedford,Essence,103000.0,5.0,2014.0,20900.0
4155,https://www.automobile.tn/fr/occasion/mercedes-benz/clk/49034,Mercedes-Benz,Classe CLK,Essence,143000.0,11.0,1999.0,20000.0
4156,https://www.automobile.tn/fr/occasion/dacia/dokker/47871,Dacia,Dokker,Diesel,140000.0,5.0,2013.0,21000.0
4157,https://www.automobile.tn/fr/occasion/fiat/grande-punto/48813,Fiat,Grande Punto,Essence,183000.0,5.0,2008.0,21500.0
4158,https://www.automobile.tn/fr/occasion/peugeot/407/47781,Peugeot,407,Diesel,180000.0,6.0,2006.0,23500.0
4159,https://www.automobile.tn/fr/occasion/volkswagen/caddy/46266,Volkswagen,Caddy,Diesel,183000.0,5.0,2012.0,23500.0
4160,https://www.automobile.tn/fr/occasion/citroen/c-elysee/48138,Citroen,C-Elysee,Essence,175000.0,5.0,2013.0,23900.0
4161,https://www.automobile.tn/fr/occasion/chevrolet/aveo/49028,Chevrolet,Aveo,Essence,128000.0,5.0,2013.0,24000.0
4162,https://www.automobile.tn/fr/occasion/mercedes-benz/classe-a/48980,Mercedes-Benz,Classe A,Essence,110000.0,6.0,2005.0,24900.0
4163,https://www.automobile.tn/fr/occasion/kia/rio/48529,Kia,Rio,Essence,103000.0,5.0,2016.0,34500.0
4164,https://www.automobile.tn/fr/occasion/volkswagen/golf-7/49176,Volkswagen,Golf 7,Essence,165000.0,6.0,2013.0,52800.0
4165,https://www.automobile.tn/fr/occasion/mercedes-benz/classe-c-coupe/49182,Mercedes-Benz,Classe C Coupe,Essence,145000.0,9.0,2013.0,74800.0
4166,https://www.automobile.tn/fr/occasion/ssangyong/korando/49181,Ssangyong,Korando,Diesel,96000.0,11.0,2015.0,58800.0
4167,https://www.automobile.tn/fr/occasion/mercedes-benz/classe-c/49180,Mercedes-Benz,Classe C,Essence,92000.0,8.0,2016.0,123800.0
4168,https://www.automobile.tn/fr/occasion/bmw/x1/49177,BMW,X1,Essence,28000.0,7.0,2016.0,118500.0
4169,https://www.automobile.tn/fr/occasion/audi/a1/49178,Audi,A1,Essence,149000.0,5.0,2013.0,48500.0
4170,https://www.automobile.tn/fr/occasion/audi/a4/48819,Audi,A4,Essence,157000.0,7.0,2009.0,39000.0
4171,https://www.automobile.tn/fr/occasion/bmw/serie-3-coupe/49175,BMW,Serie 3,Essence,138000.0,14.0,2010.0,55800.0
4172,https://www.automobile.tn/fr/occasion/citroen/c4/48910,Citroen,C4,Diesel,162000.0,6.0,2014.0,39500.0
4173,https://www.automobile.tn/fr/occasion/mercedes-benz/classe-c/49174,Mercedes-Benz,Classe C,Essence,98000.0,8.0,2013.0,67800.0
4174,https://www.automobile.tn/fr/occasion/peugeot/3008/48351,Peugeot,3008,Diesel,190000.0,6.0,2010.0,38900.0
4176,https://www.automobile.tn/fr/occasion/audi/a3/49173,Audi,A3,Essence,98000.0,6.0,2016.0,79800.0
4177,https://www.automobile.tn/fr/occasion/nissan/qashqai/48573,Nissan,Qashqai,Diesel,230000.0,6.0,2010.0,37000.0
4178,https://www.automobile.tn/fr/occasion/mercedes-benz/classe-c/49172,Mercedes-Benz,Classe C,Essence,145000.0,9.0,2010.0,54500.0
4179,https://www.automobile.tn/fr/occasion/kia/rio-5p/49071,Kia,Rio,Essence,69000.0,5.0,2015.0,37500.0
4180,https://www.automobile.tn/fr/occasion/mg/3/46231,Man,TGA,Essence,41000.0,5.0,2017.0,38500.0
4181,https://www.automobile.tn/fr/occasion/skoda/fabia/46878,Skoda,Fabia,Diesel,129000.0,5.0,2012.0,37000.0
4182,https://www.automobile.tn/fr/occasion/kia/sportage/49171,Kia,Sportage,Essence,136000.0,11.0,2015.0,67800.0
4183,https://www.automobile.tn/fr/occasion/volkswagen/golf-7/49170,Volkswagen,Golf 7,Essence,60200.0,6.0,2018.0,63500.0
4184,https://www.automobile.tn/fr/occasion/mercedes-benz/gla/49169,Mercedes-Benz,Classe GLA,Essence,52000.0,8.0,2014.0,117800.0
4185,https://www.automobile.tn/fr/occasion/hyundai/grand-i10/48460,Hyundai,Grand i10,Essence,54000.0,5.0,2017.0,36500.0
4186,https://www.automobile.tn/fr/occasion/toyota/yaris/48366,Toyota,Yaris,Essence,114000.0,5.0,2014.0,36000.0
4187,https://www.automobile.tn/fr/occasion/audi/a3-berline/48891,Audi,A3,Essence,43000.0,6.0,2018.0,76800.0
4188,https://www.automobile.tn/fr/occasion/volkswagen/passat/49221,Volkswagen,Passat,Diesel,238000.0,6.0,2008.0,31900.0
4189,https://www.automobile.tn/fr/occasion/mazda/cx-9/48572,Mazda,CX-9,Essence,175000.0,20.0,2011.0,47000.0
4190,https://www.automobile.tn/fr/occasion/fiat/500/49122,Fiat,500,Essence,52000.0,4.0,2016.0,41800.0
4191,https://www.automobile.tn/fr/occasion/renault/symbol/48282,Renault,Symbol,Essence,162000.0,5.0,2016.0,25900.0
4192,https://www.automobile.tn/fr/occasion/volkswagen/golf-7/49126,Volkswagen,Golf 7,Essence,56200.0,6.0,2018.0,58500.0
4193,https://www.automobile.tn/fr/occasion/seat/ibiza/48732,Seat,Ibiza,Essence,138000.0,5.0,2010.0,25900.0
4194,https://www.automobile.tn/fr/occasion/fiat/500/49128,Fiat,500,Essence,51000.0,4.0,2016.0,42800.0
4195,https://www.automobile.tn/fr/occasion/fiat/grande-punto/48298,Fiat,Grande Punto,Essence,87000.0,4.0,2016.0,25000.0
4196,https://www.automobile.tn/fr/occasion/renault/symbol/48284,Renault,Symbol,Essence,148000.0,5.0,2016.0,24900.0
4197,https://www.automobile.tn/fr/occasion/mini/3-portes/49130,mini,One,Essence,115000.0,5.0,2010.0,33500.0
4198,https://www.automobile.tn/fr/occasion/citroen/nemo/48388,Citroen,Nemo,Diesel,89000.0,5.0,2016.0,25500.0
4199,https://www.automobile.tn/fr/occasion/volkswagen/golf-6/49239,Volkswagen,Golf 6,Diesel,220000.0,5.0,2010.0,35900.0
4200,https://www.automobile.tn/fr/occasion/citroen/c4/49238,Citroen,C4,Diesel,261000.0,6.0,2006.0,20000.0
4201,https://www.automobile.tn/fr/occasion/bmw/serie-4-coupe/48892,BMW,Serie 4,Essence,42000.0,10.0,2016.0,135000.0
4202,https://www.automobile.tn/fr/occasion/mercedes-benz/classe-a/48879,Mercedes-Benz,Classe A,Essence,113000.0,6.0,2014.0,85800.0
4203,https://www.automobile.tn/fr/occasion/alfa-romeo/mito/49237,Alfa Romeo,Mito,Essence,110000.0,5.0,2010.0,24500.0
4204,https://www.automobile.tn/fr/occasion/nissan/qashqai/49224,Nissan,Qashqai,Essence,104000.0,6.0,2015.0,74000.0
4205,https://www.automobile.tn/fr/occasion/peugeot/308-cc/48402,Peugeot,308,Essence,140000.0,9.0,2009.0,33500.0
4206,https://www.automobile.tn/fr/occasion/peugeot/boxer/48690,Peugeot,Boxer,Diesel,170000.0,8.0,2011.0,31000.0
4207,https://www.automobile.tn/fr/occasion/suzuki/baleno/49252,Suzuki,Baleno,Essence,21000.0,5.0,2019.0,58000.0
4208,https://www.automobile.tn/fr/occasion/mercedes-benz/classe-e/48875,Mercedes-Benz,Classe E,Diesel,97000.0,14.0,2012.0,93000.0
4209,https://www.automobile.tn/fr/occasion/volkswagen/scirocco/49254,Volkswagen,Scirocco,Essence,130000.0,9.0,2009.0,26500.0
4211,https://www.automobile.tn/fr/occasion/bmw/serie-3/48882,BMW,Serie 3,Essence,101000.0,7.0,2014.0,103500.0
4212,https://www.automobile.tn/fr/occasion/mercedes-benz/classe-c-coupe/48893,Mercedes-Benz,Classe C Coupe,Essence,199000.0,7.0,2013.0,78800.0
4213,https://www.automobile.tn/fr/occasion/bmw/serie-3/48949,BMW,Serie 3,Essence,64200.0,7.0,2014.0,98800.0
4214,https://www.automobile.tn/fr/occasion/bmw/serie-3/48861,BMW,Serie 3,Essence,144000.0,7.0,2015.0,105500.0
4215,https://www.automobile.tn/fr/occasion/mercedes-benz/classe-e/48866,Mercedes-Benz,Classe E,Diesel,116000.0,11.0,2014.0,124800.0
4216,https://www.automobile.tn/fr/occasion/volkswagen/golf-7/48856,Volkswagen,Golf 7,Essence,21000.0,5.0,2017.0,77800.0
4217,https://www.automobile.tn/fr/occasion/bmw/serie-6/48919,BMW,M,Essence,89000.0,28.0,2009.0,128800.0
4218,https://www.automobile.tn/fr/occasion/volkswagen/golf-7/48858,Volkswagen,Golf 7,Essence,100000.0,6.0,2013.0,62800.0
4219,https://www.automobile.tn/fr/occasion/mercedes-benz/classe-c/49112,Mercedes-Benz,Classe C,Essence,165000.0,9.0,2013.0,57500.0
4220,https://www.automobile.tn/fr/occasion/bmw/serie-4-gran-coupe/48894,BMW,Serie 4,Essence,32000.0,7.0,2017.0,154800.0
4221,https://www.automobile.tn/fr/occasion/fiat/qubo/48677,Fiat,Uno,Essence,52000.0,5.0,2017.0,32500.0
4222,https://www.automobile.tn/fr/occasion/peugeot/208/49222,Peugeot,208,Diesel,110000.0,4.0,2012.0,27900.0
4223,https://www.automobile.tn/fr/occasion/mercedes-benz/sprinter/48676,Mercedes-Benz,Sprinter,Diesel,139000.0,7.0,2015.0,47000.0
4224,https://www.automobile.tn/fr/occasion/nissan/qashqai/48636,Nissan,Qashqai,Essence,88000.0,6.0,2015.0,73000.0
4225,https://www.automobile.tn/fr/occasion/peugeot/partner/48963,Peugeot,Partner,Diesel,143000.0,5.0,2010.0,21500.0
4226,https://www.automobile.tn/fr/occasion/peugeot/301/48257,Peugeot,301,Essence,198000.0,5.0,2016.0,21000.0
4227,https://www.automobile.tn/fr/occasion/citroen/jumpy-combi/48111,Citroen,Jumpy,Diesel,237000.0,5.0,2010.0,26500.0
4228,https://www.automobile.tn/fr/occasion/fiat/doblo/48468,Fiat,Doblo,Diesel,81000.0,5.0,2016.0,26900.0
4229,https://www.automobile.tn/fr/occasion/mercedes-benz/cla/48823,Mercedes-Benz,Classe CLA,Essence,58000.0,7.0,2016.0,98000.0
4230,https://www.automobile.tn/fr/occasion/volkswagen/caddy/49266,Volkswagen,Caddy,Diesel,145000.0,5.0,2014.0,1000.0
4231,https://www.automobile.tn/fr/occasion/seat/leon/49265,Seat,Leon ST,Essence,78000.0,5.0,2015.0,45900.0
4232,https://www.automobile.tn/fr/occasion/mercedes-benz/classe-c/48315,Mercedes-Benz,Classe C,Essence,78000.0,8.0,2014.0,143000.0
4233,https://www.automobile.tn/fr/occasion/mercedes-benz/classe-e/48934,Mercedes-Benz,Classe E,Diesel,179000.0,8.0,2010.0,65000.0
4234,https://www.automobile.tn/fr/occasion/citroen/c4/48396,AC,Cobra,Essence,99000.0,7.0,2012.0,32000.0
4235,https://www.automobile.tn/fr/occasion/great-wall/c30/49248,Seat,Arosa,Essence,59000.0,6.0,2017.0,30000.0
4236,https://www.automobile.tn/fr/occasion/chery/arrizo-5/49264,Chery,v5,Essence,26000.0,7.0,2018.0,49500.0
4237,https://www.automobile.tn/fr/occasion/nissan/juke/47501,Nissan,Juke,Diesel,143000.0,5.0,2014.0,53000.0
4238,https://www.automobile.tn/fr/occasion/volkswagen/caddy/49263,Volkswagen,Caddy,Diesel,168500.0,5.0,2016.0,35000.0
4239,https://www.automobile.tn/fr/occasion/fiat/grande-punto/49262,Fiat,Grande Punto,Essence,48000.0,4.0,2015.0,25200.0
4240,https://www.automobile.tn/fr/occasion/audi/a4/49131,Audi,A4,Essence,105000.0,7.0,2013.0,49500.0
4241,https://www.automobile.tn/fr/occasion/volkswagen/touareg/49244,Volkswagen,Touareg,Diesel,168000.0,12.0,2007.0,48500.0
4242,https://www.automobile.tn/fr/occasion/bmw/x1/48088,BMW,X1,Essence,57000.0,7.0,2017.0,132000.0
4243,https://www.automobile.tn/fr/occasion/ford/focus/49062,Ford,Focus,Essence,70000.0,6.0,2015.0,49500.0
4244,https://www.automobile.tn/fr/occasion/bmw/serie-3/47566,BMW,Serie 3 GT,Essence,40000.0,7.0,2013.0,75500.0
4245,https://www.automobile.tn/fr/occasion/peugeot/308/48442,Peugeot,308,Essence,131000.0,5.0,2014.0,39500.0
4246,https://www.automobile.tn/fr/occasion/citroen/ds4/48145,Citroen,DS4,Essence,160000.0,7.0,2012.0,38500.0
4247,https://www.automobile.tn/fr/occasion/audi/a3/46904,Audi,A3,Essence,100000.0,10.0,2014.0,66000.0
4248,https://www.automobile.tn/fr/occasion/opel/astra/47140,Opel,Astra,Essence,100000.0,8.0,2014.0,41500.0
4249,https://www.automobile.tn/fr/occasion/mazda/6/48724,Mazda,6,Essence,77000.0,9.0,2015.0,65900.0
4250,https://www.automobile.tn/fr/occasion/ford/fusion/47786,Ford,Fusion,Essence,111000.0,9.0,2015.0,67000.0
4251,https://www.automobile.tn/fr/occasion/seat/exeo/48848,Seat,Exeo,Essence,122000.0,7.0,2012.0,35900.0
4252,https://www.automobile.tn/fr/occasion/volkswagen/golf-7/48293,Volkswagen,Golf 7,Essence,122000.0,5.0,2014.0,57500.0
4253,https://www.automobile.tn/fr/occasion/nissan/juke/48029,Nissan,Juke,Diesel,81000.0,6.0,2013.0,46500.0
4254,https://www.automobile.tn/fr/occasion/kia/cerato/49121,Kia,Cerato,Essence,191000.0,7.0,2014.0,38500.0
4256,https://www.automobile.tn/fr/occasion/volkswagen/golf-7/47688,Volkswagen,Golf 7,Essence,134000.0,6.0,2014.0,59000.0
4257,https://www.automobile.tn/fr/occasion/mercedes-benz/classe-s/49022,Mercedes-Benz,Classe S,Essence,161190.0,17.0,2004.0,42000.0
4258,https://www.automobile.tn/fr/occasion/mercedes-benz/classe-c/48765,Mercedes-Benz,Classe C,Essence,100000.0,9.0,2012.0,1000.0
4259,https://www.automobile.tn/fr/occasion/renault/clio/48844,Renault,Clio,Diesel,163500.0,4.0,2008.0,21900.0
4260,https://www.automobile.tn/fr/occasion/renault/clio/46796,Renault,Clio,Essence,100000.0,5.0,2012.0,31500.0
4261,https://www.automobile.tn/fr/occasion/fiat/panda/45452,Fiat,Panda,Essence,47000.0,4.0,2017.0,33700.0
4262,https://www.automobile.tn/fr/occasion/fiat/500/47805,Fiat,500,Essence,42000.0,4.0,2017.0,46500.0
4263,https://www.automobile.tn/fr/occasion/renault/trafic/47029,Renault,Trafic,Diesel,320000.0,7.0,2014.0,42000.0
4264,https://www.automobile.tn/fr/occasion/peugeot/208/48580,Peugeot,208,Essence,105000.0,4.0,2012.0,28000.0
4265,https://www.automobile.tn/fr/occasion/bmw/serie-3/48408,BMW,Serie 3,Essence,73000.0,10.0,2012.0,92000.0
4266,https://www.automobile.tn/fr/occasion/peugeot/301/49261,Peugeot,301,Essence,99000.0,5.0,2014.0,23900.0
4267,https://www.automobile.tn/fr/occasion/mercedes-benz/classe-c/48089,Mercedes-Benz,Classe C,Essence,20000.0,8.0,2017.0,140000.0
4268,https://www.automobile.tn/fr/occasion/bmw/serie-4-gran-coupe/48086,BMW,Serie 4,Essence,50000.0,7.0,2017.0,140000.0
4269,https://www.automobile.tn/fr/occasion/mercedes-benz/classe-e/47173,Mercedes-Benz,Classe E,Essence,120000.0,11.0,2011.0,80000.0
4270,https://www.automobile.tn/fr/occasion/porsche/cayenne/47911,Porsche,Cayenne,Essence,50000.0,16.0,2016.0,370000.0
4271,https://www.automobile.tn/fr/occasion/land-rover/range-rover-evoque/49050,Land Rover,Range Rover Evoque,Essence,150000.0,15.0,2013.0,120000.0
4272,https://www.automobile.tn/fr/occasion/mercedes-benz/classe-c/47149,Mercedes-Benz,Classe C,Essence,100000.0,8.0,2015.0,140000.0
4273,https://www.automobile.tn/fr/occasion/suzuki/vitara/48087,Suzuki,Vitara,Essence,70000.0,7.0,2017.0,75000.0
4274,https://www.automobile.tn/fr/occasion/audi/q3/47703,Audi,Q3,Essence,100000.0,8.0,2015.0,115000.0
4275,https://www.automobile.tn/fr/occasion/porsche/cayenne/47705,Porsche,Cayenne,Essence,40000.0,21.0,2014.0,270000.0
4276,https://www.automobile.tn/fr/occasion/bmw/serie-1-5p/47179,BMW,Serie 1,Essence,50000.0,7.0,2018.0,98000.0
4277,https://www.automobile.tn/fr/occasion/mercedes-benz/classe-c/47172,Mercedes-Benz,Classe C,Essence,90000.0,8.0,2015.0,135000.0
4278,https://www.automobile.tn/fr/occasion/volkswagen/golf-7/48206,Volkswagen,Golf 7,Essence,80000.0,5.0,2017.0,68000.0
4279,https://www.automobile.tn/fr/occasion/porsche/cayenne/47470,Porsche,Cayenne,Essence,150000.0,30.0,2011.0,170000.0
