,lien,Kilométrage,Année,Marque,Modèle,Carburant,Puissance fiscale,Couleur du véhicule,Etat du véhicule,Type de carrosserie,Boite,Cylindrée,Description,Prix
1951,https://www.tayara.tn//listings/voitures-9/dab53c14-6f51-418a-b9fc-467ded21eb3d/c5-25-800dt,300000.0,2009.0,Citroen,C5,Diesel,6.0,Noir,Avec kilométrage,Berline,Manuelle,1.6," A vendre citro C5 toutes options, série 214, touts types D entretien fait, 4 roues neuves, caméra et radar de recul, climatronic, salon cuir. Ecran tactile, 1.6hdi, série français. Prix un peu negociable 56 693 113 ",25800.0
1952,https://www.tayara.tn//listings/voitures-9/1d19e970-9d3f-4cce-b8d1-770712e6002e/a-vendre-polo-3,310000.0,1998.0,Volkswagen,Polo,Essence,4.0,Blanc,Avec kilométrage,Berline,Manuelle,1.2, a vendre polo 3 serie 84 visible a hamm lif tel 29641903,12000.0
1953,https://www.tayara.tn//listings/voitures-9/ff43bb5a-93bf-4af4-a000-b97d7e5c7bdf/isuzu-d-max,800000.0,2008.0,Isuzu,D-MAX,Diesel,10.0,Blanc,Avec kilométrage,Pick up,Manuelle,>4.0, Model 2008 Tt en marche Prix legerement negeociable ,29000.0
1954,https://www.tayara.tn//listings/voitures-9/47c1733a-5958-4315-94dc-7278a2a40a36/peugeot-expert,160000.0,2003.0,Peugeot,Expert,Diesel,8.0,Blanc,Avec kilométrage,Compacte,Manuelle,1.9, peugeot expert diesel fin 2003 moteur et carrosserie très bon état   tel:55222437   ,15000.0
1955,https://www.tayara.tn//listings/voitures-9/f48a6982-6f34-441e-bd3e-b573bc6ec49a/audi-a4,200000.0,2006.0,Audi,A4,Essence,8.0,Gris,Avec kilométrage,Compacte,Automatique,2.0, A vendre audi a4 tts options tres bon etat contacter:29113422,28500.0
1956,https://www.tayara.tn//listings/voitures-9/b673752a-a31b-43ba-80cc-2f3b4ae91351/isuzu-21033718,5000.0,1987.0,Isuzu,Landwind,Diesel,8.0,Blanc,Avec kilométrage,Pick up,Manuelle,1.9, bonne eta.  21033718,9000.0
1957,https://www.tayara.tn//listings/voitures-9/d65175ca-5dc6-4293-ae3a-50ac79f2a37f/citroen-saxo,22000.0,2001.0,Citroen,Saxo,Essence,5.0,Gris,Nouveau,Compacte,Manuelle,1.2, citroen saxo  injection,10000.0
1958,https://www.tayara.tn//listings/voitures-9/38dd484f-ddb9-4627-8911-836f4f51317b/dmx-isuzu,170000.0,2015.0,Isuzu,D-MAX,Diesel,8.0,Blanc,Nouveau,Autres,Manuelle,<1.0, tout option,46000.0
1959,https://www.tayara.tn//listings/voitures-9/32f2671a-93b8-4dd7-bcd1-fdb9547180f4/juke-tekna-1-2-ndcs,54000.0,2016.0,Nissan,Juke,Essence,6.0,Bleu,Avec kilométrage,4 x 4,Manuelle,1.2," A vendre Nissan Juke Tekna importée d'allemagne tu199 trés propre toute options. °Données techniques: Date immatriculation: 02/2016 Transmission: Boîte manuelle Carburant: Essence Kilométrage: 51 574 km Puissance: 85 kW (116 Ch DIN) Cylindrée 1197 ccm Nombre de places: 5 Nombre de portes: 4/5 Couleur: Bleu métallisé Origine: Edition allemande Catégorie: SUV / Off-road Vehicle / Pickup Truck Consommation:≈ 5,7 l/100km (combinée) ≈ 4,9 l/100km (route) ≈ 7,1 l/100km (ville) °Équipements: *ABS *Antidémarrage *Bluetooth *Climatisation automatique *Direction assistée *Écran tactile *Caméra de recul 360 *ESP * Pression pneus *Fermeture centralisée *Feux de position LED *GPS *Isofix (points d'ancrage des sièges pour enfants) *Ordinateur de bord *Phare antibrouillard *Port USB *Radio DAB *Régulateur de vitesse *Rétroviseur extérieur électrique *Sièges réglables *Système de limitation de la vitesse *Système Stop & Start *Verrouillage centralisé sans clé *Vitres électriques *Vitres teintées *Volant et pommeau en cuir *Volant multifonctions *Kit mains libres *Airbags frontaux, latéraux et rideaux * Jantes Alu de 17'' * le nouveau système NDCS au tableau de bord. LeLe Nissan Dynamic Control System permet de régler la climatisation du véhicule mais également de choisir entre 3 modes de conduite, Normal, Sport ou Eco, dont les paramètres vont influer sur la direction, la performance moteur, la boite CVT ou la climatisation.",63000.0
1960,https://www.tayara.tn//listings/voitures-9/524213b9-c240-46ec-9337-42c7e15d8e42/kia-rio-sur-leasing,45000.0,2018.0,Kia,Rio,Essence,5.0,Rouge,Nouveau,Compacte,Manuelle,1.2, kia tout options  état neuf  reste sur leasing 45 mois * 960 = 43 200 dt prix de vente 18 000 dt,18000.0
1961,https://www.tayara.tn//listings/voitures-9/b62069b9-017a-4a7f-b4cc-8b5bc191940e/opel-corsa-d,158000.0,2008.0,Opel,Corsa,Diesel,4.0,Gris,Avec kilométrage,Compacte,Manuelle,1.3, A vendre Opel corsa D ecoflex boite 5 Très économique toute option,21500.0
1962,https://www.tayara.tn//listings/voitures-9/1d01d7f6-b643-4745-82b7-6ff9a067ef33/ssangyong-actyon-sport-2,190000.0,2016.0,Ssangyong,Actyon,Diesel,7.0,Gris,Avec kilométrage,4 x 4,Manuelle,>4.0," 4WD, année 2016 série 188, klm 190000, 1ère main , tout entretien fi dar Ssangyong , numéro 98927967",40000.0
1963,https://www.tayara.tn//listings/voitures-9/880df6f1-10bb-4fa4-897c-2a79b2678a52/mazda-bt50,150000.0,2015.0,Mazda,BT-50,Diesel,10.0,Blanc,Nouveau,4 x 4,Manuelle,2.4, N:24793178,41000.0
1964,https://www.tayara.tn//listings/voitures-9/e3b2b241-12c0-4f46-981b-59eda1a09749/av-bmw-e34-520i,0.0,1991.0,BMW,M5,Essence,11.0,Noir,Avec kilométrage,Compacte,Manuelle,>4.0, Av bmw e34 520i kol chay mrigel na9sa voile,7000.0
1965,https://www.tayara.tn//listings/voitures-9/e230ff6f-24b8-4b99-89b1-6f7c7ce42441/symbole-élégance-premier-main,87000.0,2016.0,Renault,Symbol,Essence,5.0,Blanc,Avec kilométrage,Berline,Manuelle,1.2, voiture toute option et très propre tél 58629637,30500.0
1966,https://www.tayara.tn//listings/voitures-9/3cfeef11-f9c4-419f-be6a-9c9dcb68bc8e/bmw-f-10,175000.0,2012.0,BMW,Serie 5,Diesel,10.0,Noir,Avec kilométrage,Berline,Automatique,2.0, toute option,100000.0
1967,https://www.tayara.tn//listings/voitures-9/fbba4e63-ab97-4108-ad2f-63cdf0a057ba/mercedes-classe-a-160,100000.0,2010.0,Mercedes-Benz,Classe A,Essence,6.0,Noir,Avec kilométrage,Compacte,Manuelle,1.6, A vendre Mercedes Classe A Avant Garde Toutes Options,32000.0
1968,https://www.tayara.tn//listings/voitures-9/1b3b543d-a013-47bf-b1b3-9365706c832a/voiture-sous-leasing-,37000.0,2018.0,Suzuki,APV,Essence,110.0,Noir,Nouveau,Utilitaire,Manuelle,>4.0, Suzuki sous leasing  Khalssa 18mois reste 42 mois prix mensuel 900  Prix d’achat 45mille avance 5 mille ,12000.0
1969,https://www.tayara.tn//listings/voitures-9/d091b4a2-591b-42df-af68-c80b81d1e6ae/fiat-punto-2016-à-vendre-,137000.0,2016.0,Fiat,Punto,Essence,4.0,Blanc,Avec kilométrage,Compacte,Manuelle,1.2," En bon état, Fiat Punto 2016 à vendre Pneus neufs Batterie neuve Croix distribution changé à 120 000 Bougie d'origine Rien à prévoir pour l'entretien  Les non-sérieux, prière de s'abstenir",25500.0
1970,https://www.tayara.tn//listings/voitures-9/a1d9aa2d-358c-4d82-97ac-1b2a337fd2cb/bonne-occasion-clio-chipi-,400000.0,1993.0,Renault,Clio,Essence,4.0,Gris,Avec kilométrage,Berline,Manuelle,1.4, Bonne occasion Clio Chipi à 7500 TEL 97 980 122,7500.0
1971,https://www.tayara.tn//listings/voitures-9/76c3ff13-5ee3-4135-9844-fd9ea35f7514/audi-q5,108000.0,2.0,Audi,Q5,Diesel,1.0,Noir,Nouveau,Compacte,Manuelle,1.1, vonder audi Q5,90000.0
1972,https://www.tayara.tn//listings/voitures-9/807ed1c1-37b8-46b8-ae76-0d7b26b47983/audi-a4-b6,392000.0,2004.0,Audi,A4,Essence,7.0,Noir,Avec kilométrage,Berline,Manuelle,1.6, a4 b6 année 2004 .7cv essence 1.6 .climatisé. gente alu.fermuture central a distance avec vitre. interieur cuir.prix 22tnd négociable,21500.0
1973,https://www.tayara.tn//listings/voitures-9/c8787cd8-3c0a-4d0e-a61e-f9b6afa02c65/-isuzu-kb26-vend-ou-echange-avec-camion-,300000.0,1987.0,Isuzu,Landwind,Diesel,8.0,Blanc,Avec kilométrage,Autres,Manuelle,3.5, SOCIÉTÉ VEND ISUZU KB 26 EN TRÈS BON ETAT 8CHV ANNÉE 1987    4 PORTES MANQUE UN PEU DE RETOUCHE TAPISSIER +UN PROBLÈME 4eme ylachi (synchrone à changer).,10000.0
1974,https://www.tayara.tn//listings/voitures-9/e1a2805c-9136-471b-b9ee-1d07a4c46f1d/-peugeot-206-sedan-,500000.0,2008.0,Peugeot,206,Essence,6.0,Gris,Avec kilométrage,Berline,Manuelle,1.4,  grise serie 131,16000.0
1975,https://www.tayara.tn//listings/voitures-9/1e1ef436-755c-442a-bd61-a55faff75fd5/polo-7-en-bonne-état,180000.0,2011.0,Volkswagen,Polo,Essence,5.0,Rouge,Avec kilométrage,Compacte,Manuelle,1.2, Polo 7 en bonne état  et en tout option,19000.0
1976,https://www.tayara.tn//listings/voitures-9/162a6598-a5c1-4692-a4fa-8adcde5633ff/r-19-spéciale-,300000.0,1993.0,Renault,19,Essence,6.0,Argent,Avec kilométrage,Utilitaire,Manuelle,3.5, a vendre R19  6 ch essence ndhifa   28310410,7800.0
1977,https://www.tayara.tn//listings/voitures-9/5b9f1f06-531e-4d68-a9e1-feb019c4a719/kia-picante-,77000.0,2013.0,Kia,Picanto,Essence,4.0,Marron,Avec kilométrage,Compacte,Manuelle,<1.0, kia picante tte options 1 ere main année 2013,26500.0
1978,https://www.tayara.tn//listings/voitures-9/3d07d640-3da1-4118-8fcf-c840d86941b4/peugeot-208-gris-shark-(-métallisé-)-mise-en-circulation-le-mois-de-mai-2018,20000.0,2018.0,Peugeot,208,Essence,5.0,Gris,Avec kilométrage,Autres,Manuelle,1.2," kilométrage : 20000 Km , jante allu , vitres teintées , écran tactile avec port USB , accoudoir central avant , Feux LED , volant a diamètre réduit , commandes au volant , banquette 1/3 - 2/3 AR , projecteur antibrouillard  . tel : 20 187 268 ",41000.0
1979,https://www.tayara.tn//listings/voitures-9/b3778a6c-40b8-4a3d-8310-0691c15ecace/seat-ibiza-tdi-2014,194000.0,2014.0,Seat,Ibiza,Diesel,6.0,Blanc,Avec kilométrage,Berline,Manuelle,1.6, karahba nthifa 1.6 tel 96047265,24000.0
1980,https://www.tayara.tn//listings/voitures-9/d8cc5a14-315a-4986-870f-899e8405f41b/a-vendre-ou-échange-jumpy-3-plasse,200000.0,2002.0,Citroen,Jumpy,Diesel,1111.0,Blanc,Avec kilométrage,Autres,Manuelle,1.9, Leli  heb ye5dem Karhba nthifa moteur w toula 24440233 /27120395,12000.0
1981,https://www.tayara.tn//listings/voitures-9/a2628863-3d4a-416a-9596-dae0bb325676/a-vendre-une-ford-fiesta-titanium,164000.0,2010.0,Ford,Fiesta,Essence,5.0,Marron,Nouveau,Berline,Manuelle,1.4," Essence, 5cv, 4 cylindres Année 2010 164ml km Climatiseur en marche  Jante allu Finition chromé V.élèctrique F.centrale D.assisté Commande au volant Full option  Etat très propre  Prix: 24 200md Prix négociable uniquement pour les sérieux.",24200.0
1982,https://www.tayara.tn//listings/voitures-9/160e8db4-5467-4da9-995c-2f19047c3127/citroën-c4,18700.0,2006.0,Citroen,C4,Diesel,5.0,Gris,Avec kilométrage,Berline,Manuelle,1.6, une belle Citroën c4 de femme residente en france  bien entretenu mouteur et radiateur resamment changer voiture en tres bonne état.,18700.0
1983,https://www.tayara.tn//listings/voitures-9/6e60c52e-6996-4d39-9b9a-0015b89217c4/polo-3-,214000.0,1998.0,Volkswagen,Polo,Essence,4.0,Blanc,Avec kilométrage,Compacte,Manuelle,1.2, Polo 3. Alarme. Fermeture centrale. Jantes aluminium. Bien entretenue 2 ème depuis 2007. Prix négociable tel    20539522 ,12200.0
1984,https://www.tayara.tn//listings/voitures-9/2efa4cd4-a2c0-43fe-819c-d6585a5e350c/kembo-baic-s2,15000.0,2018.0,Autres,Autres,Essence,7.0,Blanc,Avec kilométrage,Berline,Manuelle,1.6," Je vends une très belle kembo, 5p, ess, 15000 km, blanche, clim, CD, jantes alu,Bluetooth, écran tactile, siège en cuir, toit ouvrant, carnet d’entretien à jour, état quasiment neuf, prix 41000 dt négociable Tél. 53.750.717",41000.0
1985,https://www.tayara.tn//listings/voitures-9/12cd57c2-86f7-4af0-b94c-68f273f213ae/pegout-b9,205000.0,2016.0,Peugeot,J9,Diesel,7.0,Blanc,Avec kilométrage,Autres,Manuelle,1.5, karhbe nidhifa barcha kol chy en marche TL:97 674 841,22800.0
1986,https://www.tayara.tn//listings/voitures-9/bc83a70a-339f-45b8-9b9e-793ff9600007/mercedes-,231000.0,2012.0,Mercedes-Benz,Classe CLS,Diesel,11.0,Noir,Avec kilométrage,Autres,Automatique,2.0, MERCEDES TT OPTION 1ER MAINS MODEL 2012 CLASS CLS DIESEL MACHIA 230000KM CONTACTER 24023878,130000.0
1987,https://www.tayara.tn//listings/voitures-9/16c8957b-0f00-425f-9d37-3142f5cb5ad8/a-vendre-c3-ehdi-modèle-2012,147000.0,2012.0,Citroen,C3,Diesel,6.0,Gris,Avec kilométrage,Compacte,Manuelle,1.4," A vendre c3 ehdi 1.4 année 2012  Modèle français  6cv  148 mille km Climatisée, assistée Tous les vitres d'origine Rétroviseurs électriques 2 vitres avant électriques Jante aluminium DS3  2 commodes a chaque côté de volant  Limitateur et régulateur de vitesse  Peinture d'origine  Salon d'origine  Voiture très économique Vidange complète récemment faite Prix 27 mille dinars Tél 2002 8884 Curieux s'abstenir",27000.0
1988,https://www.tayara.tn//listings/voitures-9/98805f5a-72b2-4888-a471-260f7e48e545/audi-a4-tres-bonne-etat-,204000.0,1998.0,Audi,A4,Diesel,5.0,Noir,Avec kilométrage,Compacte,Manuelle,1.9, 4 vitres electrique  fermeture central jante alu climatisé assisté ABS ,16000.0
1989,https://www.tayara.tn//listings/voitures-9/3bf1dbe3-52d4-4275-8433-d341e2fb015c/a-vendre-renault-,0.0,1990.0,Renault,Express,Diesel,6.0,Blanc,Avec kilométrage,Autres,Manuelle,3.0, A vendre Renault ,2700.0
1990,https://www.tayara.tn//listings/voitures-9/0d3b60b6-8961-462c-8bba-21bd3949264f/a-vendre-megane-2005,235000.0,2005.0,Renault,Megane,Diesel,5.0,Gris,Avec kilométrage,Berline,Manuelle,1.5, A vendre megane casquette  model 2005  Toute option sauf les jantes alu Prix négociable   Tel : 29831478,14000.0
1991,https://www.tayara.tn//listings/voitures-9/c96ca440-e5fe-447a-9b82-db2d9bd4b768/c-élysée-exclusive-toute-option-état-neuf-1er-main-faible-kilométrage-64-km,64000.0,2013.0,Citroen,C-Elysée,Essence,5.0,Gris,Avec kilométrage,Berline,Manuelle,1.2," Radar de recul clim auto gente alum 16"" 4 pneus large neuf  antibrouillard 4 vitres électriques bluetooth double clé dispo a l'origine fermeture centralisée alarme a l'origine commande au volant",28500.0
1992,https://www.tayara.tn//listings/voitures-9/61cd7e94-9d1e-457e-b8bd-e28ebd329069/passat,340000.0,2009.0,Volkswagen,Passat,Diesel,6.0,Noir,Avec kilométrage,Berline,Manuelle,1.9, 97756677,31000.0
1993,https://www.tayara.tn//listings/voitures-9/eb97d0ac-25d5-4818-aa12-69fc4c70ac9d/a-vendre-306-peugeot-essence-,310000.0,1996.0,Peugeot,306,Essence,5.0,Gris,Avec kilométrage,Berline,Manuelle,1.2, A vendre 306 Peugeot moteur 205 junior essence 2 ans vingnette non payés ,8000.0
1994,https://www.tayara.tn//listings/voitures-9/7f801062-f7c4-4ad9-ac4f-2a9454fb9d34/voiture-neuf-,122000.0,2015.0,Seat,Ibiza,Essence,5.0,Noir,Avec kilométrage,Berline,Manuelle,1.2, Téléphone 22081260,26000.0
1995,https://www.tayara.tn//listings/voitures-9/a9eb0ecf-b778-456d-b011-e8fb1c0398c3/mercedes-230-ce-coupé-état-unique-27322343,88000.0,1992.0,Mercedes-Benz,230,Essence,9.0,Bleu,Avec kilométrage,Autres,Manuelle,2.3, A vendre un des plus beau coupé Mercedes une W124 coupé 230 CE Motorisations 4 cylindres 2300 cc véhicule très bien entretenu très faible kilomètrage pour fin amateurs de la marque à l'étoile argentée pour plus d'informations tel 27322343,33000.0
1996,https://www.tayara.tn//listings/voitures-9/4c8570bb-4904-42ee-bf5e-7e4225a16260/symbol-1,237000.0,2011.0,Renault,Symbol,Essence,5.0,Beige,Avec kilométrage,Autres,Manuelle,1.4, symbol 1 nthifa 2 eme maine,22000.0
1997,https://www.tayara.tn//listings/voitures-9/25784d5d-ec4d-496f-ae92-e312f4dd4693/berlingo2006,120000.0,2006.0,Citroen,Berlingo,Diesel,7.0,Bleu,Avec kilométrage,Utilitaire,Manuelle,1.9," berlingo 1rr,main 2006 motor jdid avec garantie 7 cheveau 2 place 5 portes",16000.0
1998,https://www.tayara.tn//listings/voitures-9/53d7a604-6d80-44d5-b96b-4c6b75bc582e/mexcédés-benz,217000.0,2000.0,Mercedes-Benz,220,Diesel,6.0,Noir,RS,Berline,Manuelle,>4.0, Karhba ndhifa toute  option ,16500.0
1999,https://www.tayara.tn//listings/voitures-9/e9b7669f-ef4c-4183-9a11-aa9f5f345b6c/a-vendre-ou-échange-,173000.0,2013.0,Ford,Fiesta,Essence,5.0,Noir,Avec kilométrage,Berline,Manuelle,1.2, Clim vitre elec assisté  fermeture centrale année 2013 a vendre ou échange w nzid,19000.0
2000,https://www.tayara.tn//listings/voitures-9/9ac2cdc3-4a0e-4030-99a2-a04e439479f0/voiture-polo-6-1-2,145000.0,2006.0,Volkswagen,Polo,Essence,4.0,Noir,Avec kilométrage,Berline,Manuelle,1.2, En bonne état ,18800.0
2001,https://www.tayara.tn//listings/voitures-9/59e08bef-4aa4-4180-961d-a36ee7d12e59/bmw-e30,155960.0,1990.0,BMW,M3,Essence,7.0,Blanc,Avec kilométrage,Berline,Manuelle,1.6, BMW E30 * Jantes Alu BMW M3  * Vitres électrique  * Intérieur Cuire Rouge Avec des chaises Confort  * Consommation M t9alaa9ch jemla 100Km= 11D * Moteur chouf w oohkm ,6800.0
2002,https://www.tayara.tn//listings/voitures-9/1238dcbe-73ea-412c-aee0-820c3d230db2/citroën-nemo-fin-2016,79000.0,2016.0,Citroen,Nemo,Diesel,5.0,Gris,Avec kilométrage,Utilitaire,Manuelle,1.3, Citroën nemo 10/2016 Première main  Peinture d'origine  Toute option  Climatisé  Fermeture centrale  Vitres électriques  Chaise de choufeur réglable en hauteur et profondeur  Volant réglable en hauteur et profondeur  Poste d'origine intégré  Bloc notes  Coufre passager  4 pneus neuf  Entretient fait récament complet  Voiture a l'état d'origine toute neuve  Contactez le 21 38 11 55 ,26000.0
2003,https://www.tayara.tn//listings/voitures-9/9f6596ff-baa6-47dc-9f10-9e768fa82592/mercedes-e200-w124-essence-9ch-année-fin-1992-(-tel:-93074068),173000.0,1992.0,Mercedes-Benz,Classe E,Essence,9.0,Blanc,Avec kilométrage,Berline,Manuelle,1.8, كرهبة نظيفة استعمال سفارة. كاملة المواصفات...لمزيد الاستفسار الرجاء الاتصال ب 93074068 للجادين الثمن قابل للنقاش.,23000.0
2004,https://www.tayara.tn//listings/voitures-9/0e394f01-4156-43d0-8348-694288ce89fb/nissan-patrol-td42-annee-2006,570000.0,2006.0,Nissan,Patrol,Diesel,17.0,Noir,Avec kilométrage,4 x 4,Manuelle,>4.0," TD42 Atmo 07 places 17CV Taxe: 180 dt/an payée jusqu'à 2021 Papiers en règle démarre au quart de tour Options:  - Radiateur cuivre 3 étages - Snorkel  - KIT de suspension OME neuf - Rehausse +5cm - Barre LED - Porte baggages - Auto radio  - Camera de recul  - Climatisation en marche (nouveau compresseur) - direction Assistée - Vitres électriques - Pneus neufs 750/16 - Récemment changés: silent blocs , bielles de suspension, pompe diesel révisée, Thermostat, Têtes de cardon, patins arrières, filtre à air, filtres à huile, filtre à diesel, vidanges - à prévoir: peinture extérieure",39500.0
2005,https://www.tayara.tn//listings/voitures-9/c0a07b20-058d-4173-88de-4eaa67b8393b/partner,2147483647.0,2009.0,Peugeot,Partner,Diesel,7.0,Vert,Avec kilométrage,Utilitaire,Manuelle,1.9, nthifa num : 97 851 228,11500.0
2006,https://www.tayara.tn//listings/voitures-9/f620b0a6-e163-40f9-985b-8874c3bc8758/slm-nlawej-3la-kia-rio-wela-polo-8-mazelt-3la-leasing,22000.0,2017.0,Kia,Rio,Essence,14.0,Blanc,Nouveau,Utilitaire,Manuelle,1.2, Mohamed Mohamed,14000.0
2007,https://www.tayara.tn//listings/voitures-9/d9881948-4626-4bd5-8ffb-6bea72f95096/symbol-noire,84000.0,2016.0,Renault,Symbol,Essence,5.0,Noir,Nouveau,Autres,Manuelle,>4.0, Symbol noire a vendre. Si vous avez intéressé s.v.p contacté cette personne il s'appelle Mohamed. Merci Son numéro de téléphone :+21698269405,26500.0
2008,https://www.tayara.tn//listings/voitures-9/bef93315-2f1c-4c45-8078-c7e2ddc83b8d/à-vendre-polo3,223000.0,1995.0,Volkswagen,Polo,Essence,5.0,Blanc,Avec kilométrage,Berline,Manuelle,1.2, Polo 3 très bon état année 1995,8300.0
2009,https://www.tayara.tn//listings/voitures-9/e23cd100-9162-4f87-84cb-9138592a4570/jolie-kia-rio-année-2013,130000.0,2013.0,Kia,Rio,Essence,5.0,Rouge,Avec kilométrage,Berline,Manuelle,1.2, jolie kia rio année 2013 utilise par une femme jamais accidenté ,31000.0
2010,https://www.tayara.tn//listings/voitures-9/ed6c6430-beaa-4a00-9dc9-6181d312f92b/berlingo-hdi,191000.0,2010.0,Citroen,Berlingo,Diesel,6.0,Blanc,Avec kilométrage,Compacte,Manuelle,1.6, moteur mbadel jdid  pneus neufs,17000.0
